id;descricao;inicio;fim;tipo_calendario_id;dre_id_eol;ue_id_eol;status;criado_em;bimestre
777;"Retificação 3º bimestre ";2016-11-30 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019217;1;2016-11-30 14:09:54.043;3
778;Retificação do 1º Bimestre;2016-11-30 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019217;1;2016-11-30 16:29:06.097;1
779;Retificação do 2º Bimestre;2016-11-30 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019217;1;2016-11-30 16:30:03.173;2
780;Correção de Pendencias 1ºBimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109000;019217;1;2016-12-13 08:00:23.740;1
781;Correção de Pendencias 2ºBimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109000;019217;1;2016-12-13 08:01:38.793;2
782;Correção de Pendencias 3ºBimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;109000;019217;1;2016-12-20 11:15:23.777;3
783;Fechamento do primeiro bimestre;2016-06-29 00:00:00.000;2016-07-08 00:00:00.000;3;109000;019217;1;2016-06-29 11:30:02.727;1
784;retificação 1º bimestre;2016-07-05 00:00:00.000;2016-07-08 00:00:00.000;3;109100;095249;1;2016-07-05 14:59:02.260;1
785;nova retificação;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095249;1;2016-11-10 15:33:22.137;1
786;nova retificação 2;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095249;1;2016-11-10 15:34:36.420;2
787;nova retificação 3;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095249;1;2016-11-10 15:35:14.080;3
788;retificação sgp 2;2016-12-07 00:00:00.000;2016-12-08 00:00:00.000;3;109100;095249;1;2016-12-07 11:47:13.673;3
789;pendencias do  1º bimestre;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093891;1;2016-12-13 13:06:43.507;1
790;Pendências do 1º bim;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093891;1;2016-12-13 13:07:27.093;1
791;Pendências do 2º bim;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093891;1;2016-12-13 13:08:39.943;2
792;Pendências do 3º bim;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109300;093891;1;2016-12-13 13:09:29.960;3
793;pendências do 1º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;109300;093891;1;2016-12-20 12:02:34.580;1
794;pendências do 2º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;109300;093891;1;2016-12-20 12:03:22.037;2
795;pendências do 3º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;109300;093891;1;2016-12-20 12:09:59.203;3
796;Correção de pendências do 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093891;1;2016-11-15 23:30:17.937;1
797;Correção de pendências do 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093891;1;2016-11-15 23:31:22.377;2
798;Correção de pendências do 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093891;1;2016-11-15 23:32:44.490;3
799;Correção de pendências 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093891;1;2016-07-05 13:26:52.897;1
800;Retificação do Fechamento 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109100;095231;1;2016-06-07 11:27:05.367;1
801;Reabertura do Fechamento do 2° Bimestre;2016-09-26 00:00:00.000;2016-10-09 00:00:00.000;3;109100;095231;1;2016-09-26 15:03:20.747;2
802;" Nova Retificação 1º Bimestre";2016-11-22 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095231;1;2016-11-22 11:55:26.297;1
803;NOVA Retificação 2º Bimestre;2016-11-22 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095231;1;2016-11-22 11:56:18.550;2
804;NOVA Retificação 3º Bimestre;2016-11-22 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095231;1;2016-11-22 11:57:04.347;3
805;Ajuste 1º Bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;109100;095231;1;2016-12-21 14:20:42.527;1
806;Ajuste 2º Bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;109100;095231;1;2016-12-21 14:21:32.623;2
807;Ajuste 3º Bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;109100;095231;1;2016-12-21 14:22:11.520;3
808;RETIFICAÇÕES E PENDÊNCIAS DO 1º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093246;1;2016-11-11 17:02:26.317;1
809;RETIGICAÇÃO E PENDÊNCIAS REFERENTES AO 2º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093246;1;2016-11-11 17:04:28.650;2
810;CORREÇÃO E PENDÊNCIAS DO 3º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093246;1;2016-11-11 17:05:44.573;3
811;correção de pendências dom 2º bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109100;093246;1;2016-09-16 15:22:13.517;2
812;pendência 1º bimestre;2016-10-06 00:00:00.000;2016-10-07 00:00:00.000;3;109100;093246;1;2016-10-05 21:00:01.060;1
813;pendência 1º bimestre, aulas previstas;2016-10-06 00:00:00.000;2016-10-07 00:00:00.000;3;109100;093246;1;2016-10-05 21:00:44.917;1
814;retificação de pendências do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109100;093246;1;2016-06-24 18:31:36.743;1
815;Período para correções e pendências do 2º bimestre;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108600;095435;1;2016-12-14 15:53:24.010;2
816;Período para correções e pendências;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108600;095435;1;2016-12-14 15:50:17.430;1
817;Retificações e correções das  pendências do 1º Bimestre;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108600;095435;1;2016-12-20 14:24:11.633;1
818;Retificações e correções das  pendências do 2º Bimestre;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108600;095435;1;2016-12-20 14:25:38.640;2
819;Retificações e correções das  pendências do 3º Bimestre;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108600;095435;1;2016-12-20 14:27:16.070;3
820;Correção de Pendências 1B*;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108100;092797;1;2016-12-20 09:54:41.367;1
821;Correção de Pendências 2B*;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108100;092797;1;2016-12-20 09:55:20.150;2
822;Correção de Pendências 3B*;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108100;092797;1;2016-12-20 09:56:02.370;3
823;CORREÇÃO DE PENDÊNCIAS DO 1º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092797;1;2016-11-29 12:25:06.157;1
824;"CORREÇÃO DE PENDÊNCIAS DO 2º BIMESTRE ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092797;1;2016-11-29 12:27:17.003;2
825;"CORREÇÃO DE PENDÊNCIAS DO 3º BIMESTRE ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092797;1;2016-11-29 12:28:41.100;3
826;Retificação do fechamento do 2º Bimestre2016;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;108100;092797;1;2016-10-04 12:23:43.947;2
827;Correção de pendencias 1º Bim;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109000;094421;1;2016-06-15 14:23:30.017;1
828;FECHAMENTO 1 BIMESTRE;2016-06-10 00:00:00.000;2016-07-08 00:00:00.000;3;108500;093513;1;2016-06-24 15:47:37.177;1
829;retificações do 3 bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093513;1;2016-11-30 21:42:58.820;3
830;Fechamento 3 bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093513;1;2016-11-30 22:03:51.007;3
831;retificação do 2 bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093513;1;2016-11-30 22:08:20.457;2
832;retificação do 1 bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093513;1;2016-11-30 22:09:43.860;1
833;Retificações 1° Bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108500;093513;1;2016-12-09 15:49:35.967;1
834;Retificações pendências 2 bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108500;093513;1;2016-12-09 15:50:30.633;2
835;"Retificações pendências 3 bimestre ";2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108500;093513;1;2016-12-09 15:52:50.713;3
836;Complementações e Retificações do 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108900;095087;1;2016-11-17 11:45:19.830;1
837;Complementações e Retificações do 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108900;095087;1;2016-11-17 11:46:19.567;2
838;Complementações e Retificações do 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108900;095087;1;2016-11-17 11:46:52.820;3
839;Retificações do 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093548;1;2016-11-17 19:53:41.593;2
840;Retificações do 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093548;1;2016-11-17 19:54:18.827;3
841;Segunda Retificação 1º Bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;108500;093530;1;2016-12-08 10:50:34.533;1
842;Segunda Retificação 2º Bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;108500;093530;1;2016-12-08 10:51:19.063;2
843;Segunda Retificação 3º Bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;108500;093530;1;2016-12-08 10:51:49.567;3
844;3ª refiticação do 1º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108500;093530;1;2016-12-19 15:38:28.373;1
845;3ª retificação do 2º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108500;093530;1;2016-12-19 15:42:01.493;2
846;3º retificação do 3º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108500;093530;1;2016-12-19 15:44:00.200;3
847;ATUALIZAÇÃO 1º BIMESTRE;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094455;1;2016-12-08 11:42:01.480;1
848;ATUALIZAÇÃO 2º BIMESTRE;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094455;1;2016-12-08 11:42:57.410;2
849;ATUALIZAÇÃO 3º BIMESTRE;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094455;1;2016-12-08 11:43:49.220;3
850;Correção 1º Bimestre;2016-06-21 00:00:00.000;2016-07-08 00:00:00.000;3;109000;094455;1;2016-06-21 13:23:03.990;1
851;Correções 3º Bimestre;2016-11-25 00:00:00.000;2016-11-28 00:00:00.000;3;108800;094846;1;2016-11-25 09:57:00.800;3
852;Pendências do 1ºBimestre 2;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108800;094846;1;2016-12-21 10:14:59.987;1
853;Pendências do 2ºBimestre 2;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108800;094846;1;2016-12-21 10:15:43.397;2
854;Pendências 1ºBimestre;2016-12-16 00:00:00.000;2016-12-19 00:00:00.000;3;108800;094846;1;2016-12-16 14:17:24.793;1
855;Pendências 2ºBimestre;2016-12-16 00:00:00.000;2016-12-19 00:00:00.000;3;108800;094846;1;2016-12-16 14:25:43.543;2
856;Pendências 3ºBimestre;2016-12-16 00:00:00.000;2016-12-19 00:00:00.000;3;108800;094846;1;2016-12-16 14:26:31.123;3
857;Retificação 1° bimestre;2016-12-01 00:00:00.000;2016-12-22 00:00:00.000;3;109100;093190;1;2016-12-01 10:36:59.743;1
858;Retificação 2° bimestre;2016-12-01 00:00:00.000;2016-12-22 00:00:00.000;3;109100;093190;1;2016-12-01 10:37:54.170;2
859;Retificação 3° bimestre;2016-12-01 00:00:00.000;2016-12-22 00:00:00.000;3;109100;093190;1;2016-12-01 10:38:35.687;3
860;nova retificação 1° bimestre;2016-11-21 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093190;1;2016-11-21 09:01:22.933;1
861;nova retificação 2° bimestre;2016-11-21 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093190;1;2016-11-21 09:02:41.730;2
862;nova retificação 3° bimestre;2016-11-21 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093190;1;2016-11-21 09:03:21.450;3
863;CORREÇÃO FECHAMENTO 1º BIMESTRE;2016-06-24 00:00:00.000;2016-07-08 00:00:00.000;3;109100;093190;1;2016-06-24 11:01:03.433;1
864;Retificação 2º bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109100;093190;1;2016-09-14 13:42:32.833;2
865;Retificação 3º bim;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;109000;019351;1;2016-12-13 07:26:14.653;3
866;Correção de pendências 2º BIM;2016-10-04 00:00:00.000;2016-10-04 00:00:00.000;3;109300;093769;1;2016-10-04 19:22:33.897;2
867;Correção de pendências 1º BIM;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093769;1;2016-06-23 09:17:43.537;1
868;2ª Correção de pendências 1º BIM;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093769;1;2016-11-18 16:06:31.687;1
869;2ª Correção de pendências 2º BIM;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093769;1;2016-11-18 16:08:00.440;2
870;2ª Correção de pendências 3º BIM;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093769;1;2016-11-18 16:09:56.930;3
871;Segunda reabertura do fechamento do 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;093564;1;2016-11-22 10:02:36.690;1
872;Reabertura do fechamento do 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;093564;1;2016-11-22 09:59:16.530;2
873;Reabertura do fechamento do 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;093564;1;2016-11-22 10:00:12.180;3
874;Reabertura do Fechamento do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109200;093564;1;2016-06-20 08:41:27.040;1
875;Pendencias do 1 BIM;2016-07-05 00:00:00.000;2016-07-08 00:00:00.000;3;109100;093238;1;2016-07-05 16:39:42.093;1
876;Retificação do 2º BIM;2016-10-03 00:00:00.000;2016-10-09 00:00:00.000;3;109100;093238;1;2016-10-03 16:46:33.287;2
877;Correção de Pendências 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093238;1;2016-11-10 16:19:54.657;1
878;Correção de Pendências,2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093238;1;2016-11-10 16:20:50.423;2
879;Correção de Pendências  3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093238;1;2016-11-10 16:25:42.763;3
880;Correções de Pendências do 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095435;1;2016-11-16 19:32:34.690;1
881;Correções de Pendências do 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095435;1;2016-11-16 19:35:11.833;2
882;Correções de Pendências do 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095435;1;2016-11-16 19:36:53.290;3
883;"RETIFICAÇÃO 2015 ";2016-11-03 00:00:00.000;2016-11-04 00:00:00.000;3;108800;019488;1;2016-11-03 11:38:15.050;3
884;retificações 1;2016-11-17 00:00:00.000;2016-11-30 00:00:00.000;3;108800;019488;1;2016-11-19 10:42:28.700;1
885;retificações 2;2016-11-17 00:00:00.000;2016-11-30 00:00:00.000;3;108800;019488;1;2016-11-19 10:43:00.917;2
886;"retificações do 3º ";2016-11-17 00:00:00.000;2016-11-30 00:00:00.000;3;108800;019488;1;2016-11-19 10:43:33.920;3
887;correção de pendência 1;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094269;1;2016-12-14 14:54:39.020;1
888;correção de pendências 2;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094269;1;2016-12-14 14:56:21.807;2
889;pendências 2;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094269;1;2016-12-14 14:57:17.073;2
890;pendências 3;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094269;1;2016-12-14 14:58:06.373;3
891;"Correção de pendências do 3º Bim ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108400;094269;1;2016-11-29 17:57:44.163;3
892;ACERTOS DO 1º BIMESTRE;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109000;019195;1;2016-12-14 15:15:37.627;1
893;ACERTOS DO 2º BIMESTRE;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109000;019195;1;2016-12-14 15:16:38.007;2
894;ACERTOS DO 3º BIMESTRE;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109000;019195;1;2016-12-14 15:17:15.600;3
895;RETIFICAÇÃO DO 1º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019195;1;2016-11-17 07:02:57.170;1
896;RETIFICAÇÃO DO 2º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019195;1;2016-11-17 07:05:16.070;2
897;RETIFICAÇÃO DO 3º BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019195;1;2016-11-17 07:05:51.977;3
898;Correções de pendências do 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093823;1;2016-11-11 12:47:56.017;1
899;Correções de pendências do 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093823;1;2016-11-11 12:48:46.860;2
900;Correções de pendências do 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093823;1;2016-11-11 12:49:19.550;3
901;CORREÇÃO DE PENDÊNCIAS DOS BIMESTRES;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109300;093823;1;2016-09-20 16:39:38.510;2
902;Correções e pendências do 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093823;1;2016-07-04 11:57:57.553;1
903;Correção 1º Bim;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109300;093823;1;2016-12-16 12:17:37.973;1
904;Correção 2º Bim;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109300;093823;1;2016-12-16 12:18:58.397;2
905;Correção 3º Bim;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109300;093823;1;2016-12-16 12:19:43.900;3
906;FECHAMENTO DO 2º BIMESTRE;2016-10-06 00:00:00.000;2016-10-09 00:00:00.000;3;108800;094285;1;2016-10-06 10:58:21.243;2
907;Correção de pendências do 1º bimestre 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094285;1;2016-11-23 15:34:54.443;1
908;Correção de pendências do 2º bimestre 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094285;1;2016-11-23 15:43:56.527;2
909;Correção de pendências do 3º bimestre 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094285;1;2016-11-23 15:45:07.200;3
910;CORREÇÃO DE PENDÊNCIAS DO 1BIM;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092720;1;2016-11-21 10:45:45.887;1
911;CORREÇÃO DE PENDÊNCIAS DO 2BIM;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092720;1;2016-11-21 10:46:24.777;2
912;CORREÇÃO DE PENDÊNCIAS DO 3BIM;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092720;1;2016-11-21 10:46:59.310;3
913;CORREÇÕES DE PENDÊNCIAS 1º BIM 2016;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108100;092720;1;2016-12-14 13:57:44.260;1
914;CORREÇÕES DE PENDÊNCIAS 2º BIM 2016;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108100;092720;1;2016-12-14 13:58:38.263;2
915;CORREÇÕES DE PENDÊNCIAS 3º BIM 2016;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108100;092720;1;2016-12-14 13:59:16.403;3
916;Retificações do 1º Bimestre;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108900;094137;1;2016-12-14 11:17:41.927;1
917;"Retificações do 2º Bimestre ";2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;094137;1;2016-12-14 11:18:48.117;2
918;Retificações do 3º Bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;094137;1;2016-12-14 11:20:28.650;3
919;Correção de pendências 1ºB;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;108100;092762;1;2016-12-12 21:43:58.420;1
920;Correção de pendências 2ºB;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;108100;092762;1;2016-12-12 21:44:43.570;2
921;Correção de pendências 3ºB;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;108100;092762;1;2016-12-12 21:45:26.130;3
922;Correção de pendências 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092762;1;2016-11-23 08:40:21.087;1
923;Correção de pendências 2º Bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092762;1;2016-11-23 08:41:09.527;2
924;Correção de pendências 3º Bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108100;092762;1;2016-11-23 08:41:42.560;3
925;Retificação do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108100;092762;1;2016-06-30 13:07:35.807;1
926;ABERTURA PARA CORREÇÃO DE DADOS DO 1º BIMESTRE;2016-12-09 00:00:00.000;2016-12-22 00:00:00.000;3;109200;019585;1;2016-12-09 13:36:53.347;1
927;ABERTURA PARA RETIFICAÇÃO DOS DADOS DO 2º BIMESTRE;2016-12-09 00:00:00.000;2016-12-22 00:00:00.000;3;109200;019585;1;2016-12-09 13:40:44.447;2
928;ABERTURA PARA RETIFICAÇÃO DOS DADOS DO 3º BIMESTRE;2016-12-09 00:00:00.000;2016-12-22 00:00:00.000;3;109200;019585;1;2016-12-09 13:41:45.837;3
929;Período de retificação 1º bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108400;094382;1;2016-12-12 09:46:20.687;1
930;Periodo de retificação 2º bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108400;094382;1;2016-12-12 09:47:43.173;2
931;Periodo de retificação 3º bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108400;094382;1;2016-12-12 09:48:47.817;3
932;CORREÇÃO 2 BIM;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094412;1;2016-12-08 11:38:30.283;2
933;FECH CORREÇÃO 3 BIMESTRE;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094412;1;2016-12-08 11:39:30.410;3
934;LIBERAÇÃO DO 1 BIM;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;109000;094412;1;2016-12-08 11:37:14.290;1
935;Correção fecham 1 bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094412;1;2016-11-11 11:19:01.603;1
936;correção bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094412;1;2016-11-11 11:28:19.747;2
937;retificação calendário;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094412;1;2016-11-11 11:29:35.663;3
938;Fech. 1º Bimestre - Retificação;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093254;1;2016-11-16 15:18:11.020;1
939;Fech. 2º Bimestre - Retificação;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093254;1;2016-11-16 15:20:46.103;2
940;Fech. 3º Bimestre - Retificação;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093254;1;2016-11-16 15:22:26.107;3
